#dvd_title_id_f,title,release_date,award,label_id,sound_id,genre_id,rating_id,format_id
4984,Martha Argerich & Friends ,2000-02-29,,95,3,15,4,4
4985,Pokemon #15:Charizard! ,2000-02-22,,95,7,3,4,2
4986,Pokemon #16:Totally Togepi! ,2000-02-22,,95,7,3,4,2
4987,Best Man ,2000-02-29,,127,2,7,7,8
4988,Buffalo 66 ,,,127,7,7,7,8
4989,John Belushi Coll. (BOX),2000-02-29,,127,1,7,7,2
4990,Love & Death On Long Island ,,,127,7,7,6,8
4991,Out Of Africa:Spec.Ed ,2000-02-29,,127,7,9,5,8
4992,Shattered Image (1998),,,127,7,9,7,4
4993,Story Of Us ,2000-02-15,,127,2,9,7,8
4994,Running Red ,,,97,1,2,7,2
4995,Murder In New Hampshire ,2000-02-15,,1,1,21,6,2
4996,Visitors Of The Night ,2000-02-15,,1,1,19,6,2
4997,Thicker Than Water ,,,109,1,2,7,2
4998,Busted,,,117,1,2,7,2
4999,Late Last Night ,,,117,1,7,7,2
5000,Better Place:Spec.Ed ,2000-07-18,,119,3,9,4,8
5001,Brain That Wouldn't Die ,2000-06-13,,119,7,13,4,8
5002,Adventurous ,2000-02-22,,120,1,11,7,2
5003,Autumn's Tale ,2000-02-22,,120,1,11,4,8
5004,Blacksheep Affair  ,2000-02-22,,120,1,11,4,8
5005,Moment Of Romance ,2000-02-22,,120,3,11,4,8
5006,Summer Heat ,2000-02-22,,120,1,11,7,2
5007,Saturday Night Live:The Best Of Chris Rock ,2000-02-29,,121,7,22,4,4
5008,Romance,,,121,7,11,4,8
5009,Saturday Night Live:The Best Of Dana Carvey,2000-02-15,,121,1,22,4,4
5010,Tail Lights Fade ,2000-02-22,,121,7,2,7,8
5011,4D Man ,2000-03-14,,55,7,19,4,4
5012,Alegria:Spec.Ed ,2000-03-14,,55,3,9,5,8
5013,Angel In Training ,2000-03-07,,55,7,5,2,4
5014,Around The World With Orson Welles ,2000-03-14,,55,7,8,4,4
5015,Bells (Silent) ,2000-03-28,,55,7,13,4,4
5016,Black Circle Boys ,2000-03-21,,55,7,13,7,4
5017,Classic Albums:Steely Dan:Aja ,2000-03-21,,55,7,15,4,4
5018,Classic Albums:U2:The Joshua Tree ,2000-03-21,,55,7,15,4,4
5019,D.O.A. (1950),2000-03-07,,55,7,21,4,4
5020,Desecration,2000-03-14,,55,7,13,4,8
5021,Devil Girl From Mars ,2000-03-21,,55,7,19,4,8
5022,Dido & Aeneas:Mark Morris Dance Group,2000-04-18,,55,7,20,4,8
5023,Duke Ellington:Sacred Concerts ,2000-03-07,,55,7,15,4,4
5024,Ends Of The Earth:The Abyss Of Movile Cave,2000-03-07,,55,7,8,4,8
5025,First Nat'l Coll.:Charlie Chaplin (Silent),2000-03-14,,55,7,7,4,4
5026,Flash Gordon's Trip To Mars ,2000-03-28,,55,7,19,4,4
5027,Girl Hunters ,2000-03-14,,55,7,21,4,8
5028,Grass:A Nation's Battle For Life (Silent),2000-03-28,,55,7,9,4,4
5029,Hideous Sun Demon ,2000-03-21,,55,7,19,4,4
5030,Horror Express ,2000-03-21,,55,7,13,4,8
5031,How To Be A Woman And Not Die In The Attempt ,2000-03-14,,55,7,11,4,4
5032,I Like To Play Games Too ,2000-03-28,,55,7,21,7,4
5033,I Was A Teenage Zombie ,2000-03-14,,55,7,7,4,4
5034,Impact,2000-03-07,,55,7,21,4,4
5035,Lee Ritenour & Dave Grusin:Live At Record Plant,2000-03-28,,55,7,15,4,4
5036,Legend Of Rudolph Valentino ,2000-03-07,,55,7,8,4,4
5037,Guinevere,2000-03-14,,16,3,7,7,8
5038,Lost Films Of Laurel & Hardy #5 ,2000-03-14,,55,7,7,4,4
5039,Magic Of Flight:IMAX ,2000-06-27,,55,2,8,4,4
5040,Modern Times  ,2000-03-14,,55,7,7,4,4
5041,"Niacin:Live:Blood, Sweat & Beers ",2000-03-28,,55,7,15,4,4
5042,Night Calls:The Movie 2 ,2000-03-28,,55,7,21,7,4
5043,Santo Bugito #2 ,2000-03-28,,55,7,3,4,4
5044,Stranger Than Fiction ,2000-03-21,,55,7,21,7,4
5045,Tony Bennett:Special Evening With T. Bennett,2000-03-07,,55,3,15,4,4
5046,Trial (1962),2000-03-07,,55,7,9,4,8
5047,Twilight Zone #20 ,2000-03-14,,55,7,22,4,4
5048,Twilight Zone #21 ,2000-03-14,,55,7,22,4,4
5049,Voyager Odyssey ,2000-03-28,,55,3,8,4,4
5050,Without Air  ,2000-03-14,,55,7,9,4,8
5051,B. Monkey,2000-03-21,,16,3,21,7,8
5052,Outside Providence ,2000-03-14,,16,3,7,7,8
5053,Prophecy 3:The Ascent ,2000-03-14,,16,3,13,7,8
5054,Sixth Sense:Spec.Ed ,2000-03-28,,16,3,13,6,8
5055,"Relax, It's Just Sex ",,,12,1,7,7,8
5056,What A Blast Special Edition ,2000-03-28,,12,2,8,4,4
5057,What A Blast:Architecture In Motion ,2000-03-28,,12,2,8,4,4
5058,What A Blast Coll. 2-Pack ,2000-03-28,,12,1,8,4,2
5059,"Aloha, Bobby & Rose ",,,11,3,9,5,2
5060,Big Red ,,,11,7,5,4,2
5061,Blue Collar:Spec.Ed ,,,11,7,9,7,8
5062,Flamingo Kid ,,,11,7,7,6,2
5063,Hometown U.S.A. ,,,11,7,7,7,2
5064,Macon County Line:Spec.Ed  ,,,11,7,2,7,2
5065,McCullochs  ,,,11,7,2,5,2
5066,Minnie & Moskowitz:Spec.Ed ,,,11,7,8,5,8
5067,Moonlighting:The Pilot:Spec.Ed ,,,11,7,22,4,4
5068,Nat'l Lampoon's Class Reunion ,,,11,7,7,7,8
5069,They Might Be Giants:Spec.Ed ,,,11,7,7,2,8
5070,Crime Collector's Pack #2 ,2000-03-14,,13,1,21,7,2
5071,Hot Boyz ,2000-03-21,,13,7,2,7,2
5072,Limey:Spec.Ed ,2000-03-21,,13,3,21,7,2
5073,Magical Legend Of The Leprechauns ,2000-03-14,,13,7,19,4,2
5074,Urban Collector's Pack #2 ,2000-03-14,,13,1,9,7,2
5075,Million Dollar Kid ,2000-02-29,,129,1,7,7,2
5076,Prince & The Surfer ,2000-02-29,,129,1,5,2,2
5077,Art Garfunkel:Across America ,,,134,1,15,4,4
5078,CNN Millennium 2000:Incredible Moments From The Celebration,,,134,1,20,4,4
5079,Splendor In The Grass ,2000-02-15,,134,1,9,4,2
5080,Bandits:Spec.Ed ,2000-03-21,,24,3,11,7,8
5081,Bear,2000-03-07,,24,7,5,5,2
5082,Hook,2000-03-21,,24,3,5,5,8
5083,Indochine,2000-03-21,,24,7,11,4,8
5084,Jakob The Liar:Spec.Ed ,2000-03-21,,24,3,9,6,2
5085,King Of Masks ,2000-03-07,,24,7,11,4,2
5086,Thrill Ride:The Science Of Fun:IMAX ,2000-03-14,,24,3,20,2,4
5087,Velocity Trap:Spec.Ed ,2000-03-14,,24,3,19,7,8
5088,Who's Harry Crumb? ,2000-03-07,,24,7,7,6,2
5089,Kate's Addiction ,2000-02-22,,1,1,21,7,2
5090,Burt Bacharach:Casino Royale ,2000-03-07,,23,1,15,4,4
5091,Carnival Of Souls:Spec.Ed (1962) ,2000-03-21,,26,7,13,4,2
5092,Jean Cocteau's Orphic Trilogy:Spec.Ed  ,2000-04-25,,26,7,11,4,2
5093,Last Temptation Of Christ:Spec.Ed ,2000-04-25,,26,3,9,7,8
5094,Robbie Williams:Angels ,,,43,1,15,4,4
5095,Barney's Rhyme Time Rhythm ,2000-03-21,,66,7,5,4,4
5096,More Barney Songs ,,,66,7,5,4,4
5097,Naked Acts ,2000-04-25,,80,1,9,7,2
5098,Ultimate Fight:Spec.Ed ,2000-02-22,,80,3,2,7,2
5099,White Lies ,2000-02-15,,80,1,9,7,2
5100,Muse ,2000-02-15,,125,1,7,6,2
5101,MTV Unplugged:Ballads ,2000-02-29,,115,3,15,4,4
5102,El Dorado ,2000-03-21,,92,7,23,4,8
5103,Star Trek TV #9:Shore Leave/The Squire Of Gothos,2000-03-21,,92,3,22,4,4
5104,Star Trek TV #10:Arena/The Alternative Factor,2000-03-21,,92,3,22,4,4
5105,True Grit ,2000-03-21,,92,7,23,2,8
5106,Gothic ,2000-03-14,,95,7,13,7,2
5107,Gulda:Beethoven:Piano Conc. 5/Mozart:Sonata 333 & 576,2000-04-11,,95,3,15,4,4
5108,Highlander:The Adv. Begins ,2000-03-14,,95,7,5,4,4
5109,Horowitz In Moscow ,2000-03-28,,95,3,15,4,4
5110,Jackson Browne:Going Home ,2000-04-25,,95,7,15,4,4
5111,That's Life ,2000-03-14,,95,7,7,6,4
5112,"Trigun:The $60,000,000,000 Man ",2000-03-28,,95,7,3,4,2
5113,Killing Mr. Griffin ,2000-02-29,,97,1,21,4,2
5114,Lucky Dube:Live In Concert ,2000-02-22,,110,1,15,4,2
5115,"Roots, Rock, Reggae:Inside The Jamaican Music Scene ",2000-02-22,,110,1,15,4,2
5116,MTV Unplugged:Superstars ,2000-02-29,,115,3,15,4,4
5117,Letters From A Killer:Spec.Ed ,2000-02-22,,117,3,21,7,8
5118,Blue Juice ,2000-03-14,,121,7,9,7,8
5119,Leprechaun In The Hood ,2000-03-28,,121,7,13,7,2
5120,Mob Hits 4-Pack:Deadfall/Underworld/Capone/The Last World,2000-03-28,,121,1,2,7,2
5121,Hellblock 13:Spec.Ed ,,,122,1,13,4,2
5122,Lucky Dube:Live In Concert,2000-02-22,,110,1,15,4,2
5123,Joseph & The Amazing Technicolor Dreamcoat,2000-03-28,,127,2,16,4,8
5124,Bernadette Peters in Concert ,,,6,1,15,4,2
5125,Gilbert & Sullivan Coll.:Stratford Festival (BOX),,,6,1,15,4,2
5126,Iolanthe:Gilbert & Sullivan:Stratford Festival ,,,6,1,15,4,2
5127,Mikado:Gilbert & Sullivan:Stratford Festival ,,,6,1,15,4,2
5128,Pirates Of Penzance:Gilbert & Sullivan:Stratford Festival ,,,6,1,15,4,2
5129,Poirot:Death In The Clouds ,,,6,1,22,4,4
5130,Poirot:The ABC Murders ,,,6,1,22,4,4
5131,Charlie The Lonesome Cougar ,2000-02-22,,11,1,5,2,2
5132,I'll Never Forget What's 'Isname:Spec.Ed,2000-02-22,,11,1,7,4,8
5133,Killing Of Sister George ,2000-02-22,,11,1,9,7,8
5134,Legend Of Lobo ,2000-02-22,,11,1,5,2,2
5135,Never Cry Wolf ,2000-02-22,,11,1,2,5,8
5136,"Nikki, Wild Dog Of The North ",2000-02-22,,11,1,5,2,2
5137,Christina Aguilera:Genie Gets Her Wish ,,,14,1,15,4,2
5138,Dave Matthews Band:Listener Supported,,,14,3,15,4,2
5139,Astronaut's Wife ,,,87,3,19,7,2
5140,Hidden:Spec.Ed ,2000-04-18,,87,3,19,7,2
5141,In The Mouth Of Madness:Spec.Ed,,,87,3,13,7,2
5142,Trick,,,87,7,7,7,8
5143,Bob Marley:Sun Is Shining:The Remixes ,,,109,1,15,4,2
5144,"Sandra Bernhard:I'm Still Here, Damn It ",2000-02-29,,109,7,7,4,2
5145,CinderElmo:Sesame Street  ,2000-02-29,,115,7,5,4,4
5146,Flash Gordon Conquers The Universe ,2000-03-28,,128,1,19,4,2
5147,Hillbillys In A Haunted House ,2000-03-14,,128,1,7,2,2
5148,Las Vegas Hillbillys ,2000-03-14,,128,1,7,2,2
5149,Sacco & Vanzetti ,2000-03-14,,128,1,9,5,8
5150,Arthur's Quest ,2000-04-18,,129,1,2,5,2
5151,Comedy's Dirtiest Dozen  ,,,129,1,7,4,2
5152,Courting Courtney:Spec.Ed ,,,129,7,7,4,8
5153,Hijacking Hollywood:Spec.Ed ,,,129,7,7,4,2
5154,Diner,2000-04-04,,134,1,7,7,8
5155,Key Largo ,2000-02-15,,134,7,9,4,2
5156,Maltese Falcon  ,2000-02-15,,134,7,21,4,2
5157,Scooby Doo's Original Mysteries ,2000-03-14,,134,7,3,4,4
5158,Tom & Jerry's Greatest Chases ,2000-03-14,,134,7,3,4,4
5159,Two If By Sea ,2000-02-22,,134,3,7,7,8
5160,Elvis '56 ,2000-02-22,,135,7,15,4,4
5161,Red Hot Chili Peppers:Funky Monks  ,2000-02-22,,135,7,15,4,4
5162,Deadly Ransom   ,2000-02-15,,144,1,2,7,2
5163,Fifth Ward  ,2000-03-14,,144,1,2,7,2
5164,Raw Nerve  ,2000-02-29,,144,1,2,7,8
5165,Storm Tracker ,2000-03-14,,144,1,2,6,2
5166,Eyes Wide Shut ,2000-03-07,,134,3,9,7,2
5167,Pee Wee's Big Adventure:Spec.Ed ,2000-05-02,,134,3,7,5,8
5168,Pippi Longstocking:Pippi's Adv. On The South Seas,2000-05-02,,53,1,3,2,2
5169,Pokemon:The First Movie:Spec.Ed ,2000-03-21,,134,1,3,2,2
5170,Birds:Spec.Ed ,2000-03-28,,127,7,13,6,8
5171,"Blood, Guts, Bullets & Octane ",2000-03-28,,127,7,2,7,8
5172,Bone Collector:Spec.Ed ,2000-03-14,,127,2,21,7,8
5173,Burn The Floor ,2000-04-04,,127,2,20,4,8
5174,Conan The Barbarian:Spec.Ed ,2000-05-30,,127,7,19,7,8
5175,End Of Days:Spec.Ed ,2000-04-18,,127,3,13,7,8
5176,For Love Of The Game ,2000-04-04,,127,2,9,6,8
5177,Last Night ,2000-03-28,,127,7,9,4,2
5178,Metroland ,2000-03-28,,127,7,9,7,2
5179,Coming Home (1998),2000-03-28,,6,1,9,4,2
5180,Discworld:Wyrd Sisters ,2000-03-28,,6,1,3,4,2
5181,Great Alaska Train Adventure:America's Scenic Rail Journeys,2000-03-28,,6,1,20,4,2
5182,"Bell, Book & Candle ",2000-03-28,,24,7,7,4,2
5183,Crazy In Alabama:Spec.Ed ,2000-03-28,,24,3,7,6,8
5184,Challenge Of Flight #3-4:Disc #2 ,2000-06-06,,47,1,8,4,2
5185,Evening With Sherlock Holmes  ,2000-05-02,,47,7,21,4,2
5186,Excellent Cadavers ,2000-04-04,,53,7,9,7,2
5187,Kings Of The Ring ,2000-04-18,,53,1,20,7,2
5188,RKO 281 ,2000-04-25,,53,7,9,7,2
5189,When It Was A Game  ,2000-04-18,,53,1,20,7,2
5190,Tom Sawyer   ,2000-04-04,,74,7,3,7,4
5191,Christina Aguilera:Out Of The Bottle,2000-02-29,,83,7,15,4,4
5192,Creed:Riding The Edge:Unauthorized ,2000-02-29,,83,7,15,4,4
5193,Limp Bizkit:Kiss Some @$$:Unauthorized ,2000-02-29,,83,7,15,4,4
5194,Nazca #2:Blood Rivals  ,2000-03-14,,95,7,3,4,2
5195,Storm Chasers ,2000-03-28,,95,7,2,4,2
5196,Exotic Aquarium:Coral Dreamscapes ,2000-04-04,,112,1,20,4,2
5197,Fireplace:Visions Of Tranquility  ,,,112,1,20,4,2
5198,Angel On Fire ,2000-03-21,,120,1,11,4,2
5199,Aphrodite Of Asia ,2000-03-21,,120,1,11,8,2
5200,Extreme Crisis:Spec.Ed ,2000-03-21,,120,3,11,4,8
5201,Storm Riders ,2000-06-06,,120,3,11,4,8
5202,Suspect (1998),2000-06-06,,120,7,11,4,8
5203,Yoko's Secret Diary ,2000-03-21,,120,1,11,8,2
5204,Big Combo,,,55,7,21,4,2
5205,Night Screams,,,55,7,13,4,2
5206,With Byrd at The South Pole,,,55,7,8,4,2
5207,Stir Of Echoes:Spec.Ed.,,,13,3,13,7,8
5208,Godzilla Vs. Space Godzilla/Godzilla Vs. Destoroyah,,,24,7,11,4,8
5209,Pretty Woman:10th Anniv. Spec.Ed.,,,16,7,7,7,8
5210,Future Sight Coll.,2000-02-01,,112,1,20,4,2
5211,Saviour Of The Soul,,,120,7,11,4,8
5212,Portrait Of The Soul,,,80,1,13,7,2
5213,Neon Genesis Evangelion Coll. #0:1,,,5,1,3,4,2
5214,Bood Money,,,145,1,2,7,2
5215,Prisoner Of Zenda,,,33,2,3,4,2
5216,Baraka,,,78,3,8,4,2
5217,Sex Monster,,,121,1,7,7,2
5218,Body Heat (1998),,,120,1,11,4,2
5219,Dragon Chronicles,,,120,3,11,4,8
5220,First Option,,,120,3,11,4,8
5221,First Pinup Girl Of China,,,120,1,11,4,2
5222,Girls In The Hood,,,120,1,11,4,2
5223,Guardian Angel,,,120,1,11,4,2
5224,H.K. Triad,,,120,3,11,4,8
5225,Lesson Before Dying,,,53,7,9,6,2
5226,Forget Paris,,,134,7,7,6,2
5227,Ghosts OF Mississippi,,,134,7,9,6,2
5228,Goodbye Girl,,,134,7,7,5,2
5229,If These Walls Could Talk,2000-03-21,,53,7,9,7,2
5230,Introducing Dorothy Dandridge,,,53,7,9,7,2
5231,Malcolm X,,,134,3,9,6,8
5232,Othello (1995),,,134,7,9,7,2
5233,Truman,2000-02-29,,53,7,9,6,2
5234,Vendetta,2000-03-07,,53,7,9,7,2
5235,In The Dead Space,2000-02-08,,86,7,19,7,2
5236,Conceiving Ada,,,48,1,19,4,2
5237,Desert Thunder,2000-02-15,,86,7,2,7,2
5238,Glass House,2000-02-15,,128,1,9,7,2
5239,May Morning,2000-02-15,,128,1,21,7,8
5240,Night Visitor (1970),2000-02-22,,128,1,21,5,2
5241,U.S. Seals,2000-06-27,,55,1,2,7,2
5242,Blood Money,,,145,1,2,7,2
5243,Fates Warning:Live At The Dynamo,2000-02-22,,146,1,15,4,2
5244,Metalmeister:The Metal Blade DVD Compilation,2000-02-22,,146,1,15,4,2
5245,Kate's Addiction,2000-02-22,,145,1,21,7,2
5246,Witness (1999),2000-02-29,,145,1,21,7,2
5247,Best Of Bulgarian Animation ,2000-04-04,,55,7,20,4,4
5248,Best Revenge ,2000-04-04,,55,7,2,4,4
5249,Champions Forever: The Latin Legends,2000-04-04,,55,7,20,4,4
5250,Blue Gardenia,2000-04-04,,55,7,21,4,4
5251,Champions Forever: World Heavyweight Champs!,2000-04-04,,55,7,20,4,4
5252,Classic Albums: Bob Marley & Wailers: Catch A Fire,2000-04-11,,55,7,15,4,4
5253,Classic Albums: The Who: Who's Next,2000-04-11,,55,7,15,4,4
5254,Concerto Di Pasqua: Easter Sunday Concert: Jubilaeum,2000-04-18,,55,7,15,4,4
5255,Da Vinci's War,2000-05-23,,55,7,2,7,4
5256,Decalogue (box),2000-04-18,,55,7,11,4,4
5257,Discoverers: IMAX,2000-06-13,,55,2,8,4,4
5258,Flash Gordon Conquers The Universe,2000-04-18,,55,7,19,4,4
5259,Great Dictator,2000-04-11,,55,7,7,4,4
5260,King In New York/A Woman Of Paris,2000-05-16,,55,7,7,4,4
5261,Kino-Eye/Three Songs Of Lenin,2000-04-25,,55,7,8,4,4
5262,Law,2000-04-11,,55,7,11,4,4
5263,Limelight,2000-04-11,,55,7,7,4,4
5264,Liquified/Underwater Realm,2000-04-18,,55,7,15,4,4
5265,Lost Films OF Laurel & Hardy,2000-04-25,,55,7,7,4,4
5266,Lost Films Of Laurel & Hardy #6,2000-04-25,,55,7,7,4,4
5267,Lost In Space Forever,2000-04-04,,55,7,8,4,4
5268,Lower Level,2000-05-23,,55,7,21,7,4
5269,Masters Of Russian Animation #1,2000-04-11,,55,7,20,4,4
5270,Mesmer,2000-05-23,,55,7,9,4,4
5271,Ms. 45,2000-04-25,,55,7,21,7,8
5272,Operavox,2000-04-04,,55,7,15,4,4
5273,Portrait Of An Assassin,2000-04-04,,55,7,11,4,4
5274,"Rock, Rock, Rock!",2000-04-04,,55,7,16,4,4
5275,Runner,2000-04-18,,55,7,21,7,4
5276,Santo Bugito #3,2000-04-25,,55,7,3,4,4
5277,Slipper & The Rose: Spec. Ed,2000-05-02,,55,3,16,5,8
5278,Soldier's Tale,2000-05-23,,55,7,9,7,4
5279,Stella Maris (silent),2000-04-18,,55,7,9,4,4
5280,Surrender (1998),2010-05-30,,55,7,9,8,4
5281,Time Masters,2000-04-25,,55,7,19,4,4
5282,Trader Hornee: Spec. Ed,2000-04-04,,55,7,7,8,8
5283,Twilight Zone #22,2000-04-11,,55,7,6,4,4
5284,Twilight Zone #23,2000-04-11,,55,7,6,4,4
5285,VH-1 Divas Live '99,2000-04-04,,55,2,15,4,4
5286,Victor/Victoria,2000-04-04,,55,3,16,4,8
5287,Wizard Of Gore: Spec. Ed,2000-04-04,,55,7,13,8,4
5288,Boys Don't Cry,2000-04-18,,124,7,9,7,2
5289,Dungeon Of Desire,2000-03-14,,8,1,19,7,8
5290,Pit & The Pendulum,2000-03-14,,8,1,13,7,8
5291,Retro Puppet Master,2000-03-14,,8,1,13,6,8
5292,Trancers,2000-03-14,,8,1,19,6,8
5293,Above All Else: The Everest Dream,2000-03-21,,12,2,8,4,4
5294,Science Of Magic,2000-06-20,,12,2,20,4,4
5295,Super Racers,2000-03-28,,12,2,20,4,4
5296,Dark Harbor: Spec. Ed,2000-04-11,,13,3,21,7,2
5297,Judgement Day,2000-04-11,,13,1,2,7,8
5298,Minus Man,2000-04-11,,13,3,21,7,8
5299,70 Years Of Popeye,2000-05-09,,48,3,3,4,2
5300,Bastard Out Of Carolina,2000-03-21,,48,7,9,7,2
5301,Drunks,2000-03-21,,48,7,9,7,8
5302,In The Realm Of Passion,2000-03-28,,48,7,11,7,4
5303,In The Realm Of The Senses,2000-03-21,,48,7,11,3,8
5304,Marcello Mastroianni: I Remember,2000-03-28,,48,7,8,4,2
5305,Quarrel,2000-03-21,,48,7,9,4,2
5306,Blue Velvet,2000-04-25,,74,1,21,7,8
5307,Breathless (1983),2000-04-25,,74,1,9,7,2
5308,Funny Thing Happened On The Way To The Forum,2000-04-18,,74,1,7,4,8
5309,Guys & Dolls,2000-04-18,,74,3,16,4,8
5310,Honeymoon In Vegas,2000-04-25,,74,1,7,6,2
5311,How To Succeed In Business Without Really Trying,2000-04-18,,74,1,16,4,8
5312,Idolmaker,2000-04-25,,74,1,9,5,2
5313,Mr. Mom,2000-04-25,,74,1,7,5,2
5314,No Way Out,2000-04-25,,74,1,21,7,2
5315,Showgirls,2000-04-25,,74,1,9,3,8
5316,Spaceballs: Spec. Ed,2000-04-25,,74,1,7,5,2
5317,Thunder Road,2000-04-25,,74,1,2,4,2
5318,House On Haunted Hill: Spec. Ed (1999),2000-04-18,,134,3,13,7,8
5319,Short #3: Authority,2000-04-04,,134,3,20,4,8
5320,Three To Tango,2000-04-11,,134,3,7,6,2
5321,Around The World In 80 Days (1999),,,33,2,3,4,2
5322,Thomas Crown Affair:Spec.Ed (1968),,,74,7,21,7,2
5323,Around The World In 80 Days (1989),,,55,7,2,4,4
5324,Imitators,,,122,1,2,7,2
5325,FM,,,11,3,7,5,2
5326,Smashing Time,,,11,1,7,4,8
5327,Train Ride To Hollywood:Spec.Ed,,,11,7,16,2,8
5328,Where The Buffalo Roam,,,11,7,7,7,8
5329,Zachariah,,,11,1,23,5,8
5330,"20,000 Leagues Under The Sea (1999)",,,33,2,3,4,2
5331,"20,000 Leagues Under The Sea (1993/Animated)",,,55,7,3,2,4
5332,Dr. Jekyll & Mr. Hyde (1999),,,33,2,3,4,4
5333,Dr. Jekyll & Mr. Hyde (Silent),,,55,7,13,4,4
5334,Last Of The Mohicans (1999),,,33,2,3,4,4
5335,Blood Dolls,,,8,1,13,7,2
5336,Westward Ho,,,33,2,3,4,4
5337,Ends Of The Earth:Death Valley,,,55,7,8,4,8
5338,Outdoor Adventure Coll. (BOX),2000-02-08,,112,1,20,4,2
5339,"Planes, Trains & Machines Coll. (BOX)",2000-03-21,,112,1,20,4,2
5340,Teenage Catgirls In Heat:Spec.Ed,2000-05-30,,122,1,7,7,2
5341,"Starker Plays Baker:Singers Of Songs, Weavers Of Dreams (AUDIO-ONLY)",2000-02-22,,23,1,15,4,2
5342,Hunchback Of Notre Dame (1999),,,68,1,3,4,2
5343,Hunchback Of Notre Dame (1999),,,33,2,3,4,2
5344,Treasure Island (1999),,,33,2,3,4,2
5345,Wind In The Willows (1999),,,33,2,3,4,2
5346,Broken Vessels,,,55,7,9,7,8
5347,Good Housekeeping Coll. (BOX),2000-01-18,,112,1,3,4,2
5348,Cartier Affair,,,112,3,7,4,2
5349,Ninja Academy,,,112,7,7,7,2
5350,Black Arrow,,,33,2,3,4,2
5351,Ivanhoe,,,33,2,3,4,2
5352,Man In The Iron Mask:Spec.Ed (1998),,,74,3,2,6,2
5353,Rob Roy (1999),,,33,2,3,4,2
5354,Rob Roy (1995),,,74,3,2,7,8
5355,Cooley High,,,74,1,7,5,2
5356,Diggstown,,,74,1,7,7,8
5357,Eye Of The Needle,,,74,1,21,7,8
5358,Jason's Lyric,,,74,1,9,7,8
5359,McKenzie Break,,,74,1,2,5,8
5360,Night Of The Hunter,,,74,1,21,4,2
5361,Original Gangstas,,,74,1,2,7,2
5362,Package,,,74,1,21,7,2
5363,Scorpio,,,74,1,21,5,8
5364,Jaded,,,145,1,21,7,2
5365,West New York,,,80,1,21,7,2
5366,Inside Club Wild Side,,,55,7,21,8,2
5367,Designated Mourner,,,55,7,9,7,2
5368,Family Reunion,,,55,7,13,4,2
5369,Jerry Lee Lewis & Friends,,,55,7,15,4,2
5370,Kid/A Dog's Life (Silent),,,55,7,7,4,2
5371,Secrets Of War: Air Wars,,,55,7,8,4,2
5372,Something About Sex,,,55,7,7,7,2
5373,Absence Of The Good,,,24,3,21,4,2
5374,In The Dead Of Space,,,86,7,21,7,2
5375,In The Dead Of Space,,,86,7,19,7,2
5376,Classic Albums: Meat Loaf: Bat Out Of Hell,,,55,7,15,4,2
5377,Circus (Silent),,,55,7,7,4,2
5378,City Lights (Silent),,,55,7,7,4,2
5379,Classic Albums: Phil Collins: Face Value,,,55,7,15,4,2
5380,Gen X Cops,,,24,3,11,7,8
5381,Godspell,2000-04-04,,24,7,16,2,2
5382,Little Women: Spec. Ed,2000-05-09,,24,3,9,5,8
5383,Messenger: The Story Of Joan Of Arc,2000-04-04,,24,3,2,7,8
5384,Picnic,2000-04-18,,24,7,9,5,2
5385,Red Dwarf,2000-04-18,,24,7,11,7,8
5386,Shakes The Clown,2000-04-04,,24,7,7,7,8
5387,Two Moon Junction,2000-04-18,,24,7,9,7,2
5388,Crash & Burn,2000-03-14,,8,7,19,7,8
5389,Dead Hate The Living: Spec. Ed,2000-03-14,,8,7,13,7,8
5390,Dying To Get Rich...Susan's Plan,2000-03-14,,8,7,7,7,8
5391,Dying To Get Rich...Susan's Plan,2000-03-14,,8,7,7,7,8
5392,Phantom Love,2000-03-14,,8,7,9,8,8
5393,Shadowzone,2000-03-14,,8,7,19,7,8
5394,Journey To The Center Of The Earth (1999),2000-04-11,,13,7,19,4,2
5395,Why Dogs Smile & Chimpanzees Cry,2000-04-11,,13,7,8,4,2
5396,Wide Awake,2000-03-28,,16,3,7,5,8
5397,Labyrinth/Dark Crystal,,,24,3,19,5,8
5398,DVD International Starter Kit 20-Pc. Dealer Prepack,2000-02-15,,39,7,20,7,2
5399,DVD International Starter Kit 40-Pc. Dealer Prepack,2000-02-15,,39,7,20,7,2
5400,Don't Mess With My Sister,2000-09-05,,42,7,21,7,8
5401,Screaming Skull/The Giant Leeches: Drive-In Discs #1,2000-09-26,,42,7,13,4,2
5402,Omega Code,2000-03-28,,52,7,13,6,2
5403,Voodoo Dawn,2000-03-28,,80,7,21,7,2
5404,Bauhaus: Gotham,2000-03-07,,80,7,15,4,2
5405,Bloodfist 1,2000-05-30,,86,7,2,7,2
5406,Bloodfist 2,2000-05-30,,86,7,2,7,2
5407,Bloodfist 3: Forced To Fight,2000-05-30,,86,7,2,7,2
5408,Bloodfist 4: Die Trying,2000-05-30,,86,7,2,7,2
5409,Carnosaur,2000-04-18,,86,7,19,7,2
5410,Carnosaur 2,2000-04-18,,86,7,19,7,2
5411,Carnosaur 3,2000-04-18,,86,7,19,7,2
5412,Carnosaur 3: Primal Species,2000-04-18,,86,7,19,7,2
5413,Coroner,2000-04-18,,86,7,13,7,2
5414,Fire On The Amazon,2000-06-27,,86,7,2,7,2
